                 Estimate   Std. Error
ln_bdev     -1.176267e-01 7.217909e-02
ln_bdev     -5.219603e-02 8.593461e-02
ln_bdev     -5.100265e-02 8.300158e-02
ln_bdev      7.127333e-02 7.740158e-02
ln_bdev     -5.522137e-02 7.437675e-02
ln_bdev      9.375539e-02 8.870713e-02
ln_bdev      1.478220e-01 7.402345e-02
ln_bdev      3.351435e-02 8.256426e-02
ln_bdev      5.401699e-02 7.022144e-02
ln_bdev      3.263037e-02 7.684930e-02
ln_bdev      9.569371e-02 9.075835e-02
ln_bdev      1.506379e-02 9.440929e-02
ln_bdev      2.819863e-02 8.228130e-02
ln_bdev     -2.350549e-03 9.014597e-02
ln_bdev     -4.071978e-02 7.854996e-02
ln_bdev     -1.068287e-02 7.258095e-02
ln_bdev      1.695624e-02 7.976256e-02
ln_bdev     -2.202933e-02 8.370182e-02
ln_bdev      3.112143e-02 9.647189e-02
ln_bdev      4.049199e-02 7.816315e-02
ln_bdev      4.223591e-03 8.171059e-02
ln_bdev     -7.201412e-02 7.014215e-02
ln_bdev     -1.130100e-01 7.368110e-02
ln_bdev     -7.348969e-02 7.210612e-02
ln_bdev      2.115520e-03 7.804030e-02
ln_bdev      2.048192e-02 7.139764e-02
ln_bdev     -2.044573e-02 7.581537e-02
ln_bdev     -7.982682e-02 7.779062e-02
ln_bdev      1.848987e-02 8.597256e-02
ln_bdev      1.232927e-01 7.453204e-02
ln_bdev      3.915771e-02 7.373495e-02
ln_bdev     -4.726082e-02 7.207581e-02
ln_bdev      1.826621e-01 9.535214e-02
ln_bdev      9.519835e-02 9.195201e-02
ln_bdev      5.245465e-02 7.413576e-02
ln_bdev     -9.496275e-02 7.127314e-02
ln_bdev     -9.754756e-02 8.055985e-02
ln_bdev      9.473465e-02 7.554700e-02
ln_bdev      2.010998e-02 8.128761e-02
ln_bdev      1.062899e-01 8.340010e-02
ln_bdev     -4.077187e-02 8.757967e-02
ln_bdev     -5.519638e-02 7.004398e-02
ln_bdev     -3.046289e-02 7.150734e-02
ln_bdev     -6.176015e-02 7.001158e-02
ln_bdev      3.906106e-03 6.642306e-02
ln_bdev      2.499606e-02 7.400835e-02
ln_bdev     -1.047091e-01 7.282166e-02
ln_bdev     -2.688770e-02 7.852515e-02
ln_bdev      3.208821e-02 7.459706e-02
ln_bdev     -1.335282e-01 7.162124e-02
ln_bdev     -2.356222e-04 8.161056e-02
ln_bdev      3.429078e-02 7.258264e-02
ln_bdev     -1.880009e-01 6.893490e-02
ln_bdev      4.490405e-02 7.289461e-02
ln_bdev     -4.770641e-03 7.583591e-02
ln_bdev      1.372603e-01 9.059776e-02
ln_bdev     -1.940853e-01 8.110738e-02
ln_bdev      1.018261e-02 8.390638e-02
ln_bdev     -4.797777e-02 6.709219e-02
ln_bdev     -8.395318e-02 7.874234e-02
ln_bdev      5.167530e-02 7.780083e-02
ln_bdev      1.010520e-01 9.129296e-02
ln_bdev      1.129679e-02 6.761213e-02
ln_bdev      7.910425e-02 8.723339e-02
ln_bdev     -3.553582e-02 7.743887e-02
ln_bdev      8.204680e-03 7.362991e-02
ln_bdev      1.408074e-01 9.809930e-02
ln_bdev     -3.979638e-02 7.909185e-02
ln_bdev      2.204746e-02 8.184650e-02
ln_bdev      1.463388e-02 7.448837e-02
ln_bdev      7.349057e-02 8.039380e-02
ln_bdev      1.677518e-01 9.181478e-02
ln_bdev      1.866631e-01 8.459712e-02
ln_bdev      1.164794e-01 7.547746e-02
ln_bdev      9.280227e-02 7.382757e-02
ln_bdev      4.746328e-02 7.837294e-02
ln_bdev     -2.675115e-02 6.983769e-02
ln_bdev     -2.789907e-03 7.690039e-02
ln_bdev     -8.463225e-02 9.551865e-02
ln_bdev     -2.471778e-02 7.024160e-02
ln_bdev      2.905128e-02 8.651439e-02
ln_bdev     -2.678967e-02 6.975741e-02
ln_bdev      5.198296e-02 8.103481e-02
ln_bdev      4.111090e-02 8.567134e-02
ln_bdev     -1.706123e-01 8.715829e-02
ln_bdev      1.147273e-02 8.169828e-02
ln_bdev     -4.891901e-02 7.829351e-02
ln_bdev     -1.363906e-01 6.053366e-02
ln_bdev      5.521126e-02 7.777246e-02
ln_bdev     -1.487849e-03 7.186197e-02
ln_bdev      7.781475e-02 7.602417e-02
ln_bdev     -1.751058e-01 9.221050e-02
ln_bdev      6.037609e-02 7.816764e-02
ln_bdev      2.015379e-01 7.328001e-02
ln_bdev     -2.998907e-02 7.859820e-02
ln_bdev     -8.127152e-02 6.421748e-02
ln_bdev     -9.745942e-03 7.361995e-02
ln_bdev     -1.539237e-02 6.542458e-02
ln_bdev      1.701804e-01 8.326985e-02
ln_bdev      1.498351e-01 7.354780e-02
ln_bdev     -9.011323e-02 8.853894e-02
ln_bdev     -2.196720e-03 7.388957e-02
ln_bdev      4.763306e-02 7.321949e-02
ln_bdev     -8.208270e-02 8.054933e-02
ln_bdev     -1.079519e-02 8.518059e-02
ln_bdev      2.580474e-02 8.935855e-02
ln_bdev     -2.244064e-02 7.241516e-02
ln_bdev     -7.773958e-02 6.691268e-02
ln_bdev     -1.075962e-02 8.395939e-02
ln_bdev      4.022123e-02 7.708205e-02
ln_bdev      9.938694e-02 8.781364e-02
ln_bdev      2.330249e-02 7.558812e-02
ln_bdev      4.054764e-03 7.220725e-02
ln_bdev      8.748752e-03 6.918770e-02
ln_bdev      7.651779e-02 7.855824e-02
ln_bdev      1.959975e-02 6.690826e-02
ln_bdev      3.316618e-02 7.997168e-02
ln_bdev     -1.285528e-01 8.044048e-02
ln_bdev     -1.299334e-01 6.196099e-02
ln_bdev      8.452965e-02 7.087448e-02
ln_bdev      3.732902e-02 7.720274e-02
ln_bdev     -2.003020e-02 8.805526e-02
ln_bdev      6.418719e-02 7.963046e-02
ln_bdev     -3.714603e-02 8.454355e-02
ln_bdev     -3.997024e-02 8.119956e-02
ln_bdev      8.889020e-02 8.636617e-02
ln_bdev     -4.793106e-03 7.501284e-02
ln_bdev     -1.013314e-01 8.472927e-02
ln_bdev     -3.892070e-02 7.356558e-02
ln_bdev     -1.259358e-01 9.184570e-02
ln_bdev     -5.604438e-02 8.507365e-02
ln_bdev     -9.013829e-02 7.515623e-02
ln_bdev     -8.462383e-02 8.273606e-02
ln_bdev      4.330016e-02 7.823721e-02
ln_bdev     -8.170402e-02 7.718143e-02
ln_bdev     -1.692013e-02 7.434693e-02
ln_bdev     -8.085940e-03 8.209193e-02
ln_bdev      1.021422e-01 7.648971e-02
ln_bdev     -1.861010e-01 9.122210e-02
ln_bdev     -1.352312e-01 8.480140e-02
ln_bdev     -1.112140e-02 7.406648e-02
ln_bdev      6.932634e-02 8.529514e-02
ln_bdev      4.800618e-03 9.167768e-02
gamma        3.804434e-01 1.258886e-02
gamma        4.608221e-01 1.940389e-02
psi          1.000000e-06 0.000000e+00
L0           4.776199e-01 9.986885e-01
L0           5.770648e+00 1.000830e+00
Linf         1.389318e+02 3.151070e+00
Linf         1.280314e+02 2.212796e+00
amean        3.804412e-01 1.258880e-02
amean        4.608195e-01 1.940380e-02
bmean        2.738331e-03 1.463996e-04
bmean        3.599269e-03 2.013744e-04
sd_bdev      1.103191e-01 1.362730e-02
sd_bdev      1.095714e-01 1.169647e-02
sd_obs       9.799093e-02 4.106426e-03
sd_z         1.000000e-03 0.000000e+00
sd_ydev      1.000000e-03 0.000000e+00
sd_xdev      1.000000e-03 0.000000e+00
Length1_hat  1.307352e+02 6.655518e+00
Length1_hat  1.137752e+02 5.564197e+00
Length1_hat  1.279810e+02 6.675248e+00
Length1_hat  1.054542e+02 4.572679e+00
Length1_hat  1.133681e+02 5.251520e+00
Length1_hat  9.396034e+01 3.882563e+00
Length1_hat  1.108901e+02 5.590998e+00
Length1_hat  1.128639e+02 7.009813e+00
Length1_hat  1.052662e+02 5.450373e+00
Length1_hat  1.026828e+02 4.963208e+00
Length1_hat  1.250440e+02 7.215425e+00
Length1_hat  1.141185e+02 6.130927e+00
Length1_hat  1.055241e+02 6.199331e+00
Length1_hat  1.321656e+02 7.344811e+00
Length1_hat  1.263514e+02 7.098718e+00
Length1_hat  1.119567e+02 6.243152e+00
Length1_hat  1.255072e+02 7.168699e+00
Length1_hat  1.142078e+02 6.804312e+00
Length1_hat  1.082697e+02 6.780619e+00
Length1_hat  1.394980e+02 7.421153e+00
Length1_hat  1.219885e+02 6.959733e+00
Length1_hat  1.342896e+02 7.167057e+00
Length1_hat  1.288123e+02 6.781955e+00
Length1_hat  1.409284e+02 7.465793e+00
Length1_hat  1.508227e+02 8.342720e+00
Length1_hat  9.603459e+01 5.442652e+00
Length1_hat  9.611883e+01 6.144157e+00
Length1_hat  8.505874e+01 4.656599e+00
Length1_hat  1.031410e+02 4.925055e+00
Length1_hat  1.047222e+02 6.106644e+00
Length1_hat  1.040910e+02 5.796937e+00
Length1_hat  1.106815e+02 6.011023e+00
Length1_hat  1.147438e+02 6.407108e+00
Length1_hat  1.070396e+02 5.628906e+00
Length1_hat  1.141420e+02 5.967486e+00
Length1_hat  1.138984e+02 5.421712e+00
Length1_hat  1.178161e+02 6.234607e+00
Length1_hat  1.237262e+02 6.415069e+00
Length1_hat  1.016043e+02 5.082684e+00
Length1_hat  1.041812e+02 6.123707e+00
Length1_hat  1.062983e+02 5.720982e+00
Length1_hat  1.046015e+02 5.422261e+00
Length1_hat  1.095269e+02 5.656397e+00
Length1_hat  1.123297e+02 5.005015e+00
Length1_hat  7.966350e+01 4.576358e+00
Length1_hat  9.474224e+01 6.677430e+00
Length1_hat  1.093263e+02 5.387990e+00
Length1_hat  1.149098e+02 6.357470e+00
Length1_hat  1.166633e+02 6.190241e+00
Length1_hat  1.216126e+02 6.667631e+00
Length1_hat  1.195910e+02 6.890275e+00
Length1_hat  1.258613e+02 6.842226e+00
Length1_hat  1.290847e+02 7.371096e+00
Length1_hat  1.414039e+02 7.824998e+00
Length1_hat  1.315027e+02 7.129374e+00
Length1_hat  1.027683e+02 5.434889e+00
Length1_hat  1.405466e+02 7.005091e+00
Length1_hat  1.154101e+02 6.184348e+00
Length1_hat  1.094413e+02 6.008323e+00
Length1_hat  1.147888e+02 6.501863e+00
Length1_hat  9.059646e+01 3.647391e+00
Length1_hat  1.027406e+02 5.486875e+00
Length1_hat  8.543985e+01 3.412589e+00
Length1_hat  1.043560e+02 5.372175e+00
Length1_hat  1.294415e+02 6.504494e+00
Length1_hat  1.148546e+02 5.826396e+00
Length1_hat  1.175835e+02 5.965706e+00
Length1_hat  1.107667e+02 5.946558e+00
Length1_hat  1.063007e+02 4.720303e+00
Length1_hat  6.651821e+01 2.692041e+00
Length1_hat  1.093785e+02 5.609763e+00
Length1_hat  1.102199e+02 6.601726e+00
Length1_hat  1.050459e+02 6.272886e+00
Length1_hat  9.763972e+01 5.313714e+00
Length1_hat  1.111039e+02 6.366138e+00
Length1_hat  1.032071e+02 5.508392e+00
Length1_hat  1.101359e+02 5.648640e+00
Length1_hat  1.064140e+02 4.718412e+00
Length1_hat  1.120697e+02 5.707661e+00
Length1_hat  8.819493e+01 4.190304e+00
Length1_hat  1.140635e+02 6.152597e+00
Length1_hat  1.347634e+02 6.328672e+00
Length1_hat  8.095241e+01 2.774219e+00
Length1_hat  1.235779e+02 6.692090e+00
Length1_hat  9.436175e+01 3.799658e+00
Length1_hat  1.254308e+02 6.253031e+00
Length1_hat  1.276072e+02 6.272257e+00
Length1_hat  1.350461e+02 7.032578e+00
Length1_hat  1.366073e+02 7.167868e+00
Length1_hat  1.229742e+02 6.559749e+00
Length1_hat  1.409769e+02 7.588036e+00
Length1_hat  1.051963e+02 5.040597e+00
Length1_hat  1.217421e+02 6.012587e+00
Length1_hat  9.056015e+01 3.209213e+00
Length1_hat  1.105078e+02 5.089170e+00
Length1_hat  1.062913e+02 5.048416e+00
Length1_hat  1.268450e+02 6.392412e+00
Length1_hat  1.002258e+02 5.038747e+00
Length1_hat  1.197874e+02 6.106476e+00
Length1_hat  9.799098e+01 4.251763e+00
Length1_hat  1.035903e+02 4.797033e+00
Length1_hat  9.923184e+01 4.218222e+00
Length1_hat  1.002058e+02 4.162094e+00
Length1_hat  1.056584e+02 4.653287e+00
Length1_hat  1.069384e+02 5.106874e+00
Length1_hat  1.105969e+02 5.644836e+00
Length1_hat  1.356272e+02 6.355797e+00
Length1_hat  1.198837e+02 6.193597e+00
Length1_hat  1.219936e+02 6.554730e+00
Length1_hat  1.533983e+02 8.061879e+00
Length1_hat  1.326801e+02 6.865836e+00
Length1_hat  1.244819e+02 6.707956e+00
Length1_hat  1.306928e+02 7.376087e+00
Length1_hat  1.430452e+02 7.443498e+00
Length1_hat  1.391786e+02 7.009087e+00
Length1_hat  1.212529e+02 5.733922e+00
Length1_hat  8.922692e+01 4.188960e+00
