                 Estimate   Std. Error
ln_bdev      4.835678e-07 1.000345e-03
ln_bdev      1.584780e-06 1.003831e-03
ln_bdev      6.133780e-06 1.056034e-03
ln_bdev     -4.168176e-06 1.026251e-03
ln_bdev     -5.481290e-06 1.044982e-03
ln_bdev     -5.318941e-06 1.927090e-03
ln_bdev      2.766881e-06 1.011650e-03
ln_bdev      1.290240e-06 1.002542e-03
z1           1.389494e+01 4.758384e+00
z1           4.540584e+00 4.531604e+00
z1           3.513169e+00 5.090105e+00
z1           2.056570e+00 4.285589e+00
z1          -5.316427e+00 4.656946e+00
z1           6.112090e+00 3.995852e+00
z1          -6.395781e-01 4.433620e+00
z1          -2.723165e+01 4.343063e+00
z1          -1.917627e+00 4.079752e+00
z1          -4.350923e+00 3.780206e+00
z1          -1.819351e+01 4.970583e+00
z1          -1.230336e+01 4.476290e+00
z1          -1.924573e+01 3.913985e+00
z1          -5.455454e+00 5.122918e+00
z1          -7.647064e+00 4.500093e+00
z1          -6.265108e+00 4.068666e+00
z1          -1.582315e+01 5.102395e+00
z1          -2.135172e+01 4.402676e+00
z1          -3.034873e+01 4.273953e+00
z1           2.160400e+00 4.904988e+00
z1          -1.117457e+01 4.346670e+00
z1           8.645734e+00 4.555195e+00
z1           7.144473e+00 4.707106e+00
z1           1.101968e+01 5.237015e+00
z1          -3.628144e+00 6.727717e+00
z1          -1.450730e+01 3.378653e+00
z1          -2.111571e+01 3.550954e+00
z1          -2.188956e+01 3.399345e+00
z1          -1.947254e+00 3.379007e+00
z1          -1.267419e+01 3.868793e+00
z1          -2.074200e+01 4.176776e+00
z1          -3.171719e+00 4.058118e+00
z1          -1.342573e+01 4.251274e+00
z1          -1.630053e+01 4.329449e+00
z1           2.359991e+00 4.186600e+00
z1          -3.470917e-01 4.453346e+00
z1          -1.142307e+01 4.748900e+00
z1           7.405948e+00 4.511462e+00
z1          -4.278718e-01 3.970685e+00
z1          -1.717758e+01 4.100538e+00
z1          -6.433101e+00 4.148770e+00
z1          -3.908972e+00 4.113655e+00
z1          -9.276255e-01 4.270218e+00
z1           3.667619e+00 4.515528e+00
z1          -2.185816e+01 2.473203e+00
z1          -2.807420e+01 3.225834e+00
z1           6.969822e+00 4.017148e+00
z1          -5.594989e+00 4.252327e+00
z1           1.879766e+00 4.236016e+00
z1          -2.543223e+00 4.482476e+00
z1          -1.570982e+01 4.711896e+00
z1          -2.325064e-01 4.661175e+00
z1          -1.888160e+01 5.949104e+00
z1          -5.496907e+00 6.410070e+00
z1           1.613181e+00 4.927884e+00
z1          -5.466533e+00 4.020165e+00
z1           1.382965e+01 5.084759e+00
z1          -1.092231e-01 4.214964e+00
z1          -1.185699e+01 3.994138e+00
z1          -9.048490e+00 4.241934e+00
z1           1.417830e+01 3.454600e+00
z1          -1.106777e+01 3.746142e+00
z1          -1.539784e+01 3.625892e+00
z1          -1.009198e+01 3.947665e+00
z1           5.074090e+00 4.717391e+00
z1          -2.812608e+00 4.189346e+00
z1           8.141806e+00 4.271180e+00
z1          -9.666226e+00 4.056818e+00
z1           6.129050e+00 3.881620e+00
z1          -1.429596e+01 3.102082e+00
z1          -5.630946e+00 3.988403e+00
z1          -1.929790e+01 4.168539e+00
z1          -1.715470e+01 3.971011e+00
z1          -6.867927e+00 3.626276e+00
z1          -1.109775e+01 4.132223e+00
z1          -9.933862e+00 3.332302e+00
z1          -4.447946e+00 3.596698e+00
z1           4.294063e+00 3.989898e+00
z1           4.382707e+00 4.124267e+00
z1          -1.520050e+01 3.573585e+00
